feature	g__OTU_12j_tx3	g__OTU_147_hu9	g__OTU_15c_vgr	g__OTU_170_x4p	g__OTU_171_m9u	g__OTU_177_6lv	g__OTU_19b_4z3	g__OTU_19n_89a	g__OTU_1da_5ga	g__OTU_1do_kho	g__OTU_1en_ate	g__OTU_1gu_aka	g__OTU_1jd_2zm	g__OTU_1mh_382	g__OTU_1x2_g2s	g__OTU_23e_b2z	g__OTU_2b0_mhp	g__OTU_2b8_f91	g__OTU_2fn_wmd	g__OTU_2gc_6d1	g__OTU_2o2_6yo	g__OTU_2xj_7om	g__OTU_2zk_0a2	g__OTU_30c_wq6	g__OTU_33s_05v	g__OTU_364_bfm	g__OTU_38z_b67	g__OTU_3hx_aml	g__OTU_3k9_a18	g__OTU_3os_wud	g__OTU_3rf_dcf	g__OTU_47l_syc	g__OTU_49a_0th	g__OTU_4c7_3lf	g__OTU_4de_dyo	g__OTU_4hu_3g5	g__OTU_4ir_ttn	g__OTU_4ky_rdr	g__OTU_4ls_8y5	g__OTU_4py_s5r	g__OTU_4tu_e1b	g__OTU_4yr_btu	g__OTU_534_hgg	g__OTU_53w_9iz	g__OTU_595_pm5	g__OTU_5dc_i49	g__OTU_5fi_h78	g__OTU_5pb_7dy	g__OTU_5pi_2qx	g__OTU_60r_7ke	g__OTU_684_3ns	g__OTU_69p_qym	g__OTU_69x_367	g__OTU_6ao_ui9	g__OTU_6ej_r5n	g__OTU_6fr_khd	g__OTU_6kx_a1p	g__OTU_6mh_jhi	g__OTU_6t6_g6b	g__OTU_6t8_n39	g__OTU_6xb_5lw	g__OTU_72z_98c	g__OTU_75g_dn7	g__OTU_7e8_zkt	g__OTU_7er_wmy	g__OTU_7ic_4dv	g__OTU_7lh_yvd	g__OTU_7nd_fo4	g__OTU_7o2_uuz	g__OTU_7vl_66b	g__OTU_7xf_67e	g__OTU_7xx_6nk	g__OTU_82p_r33	g__OTU_8kv_lo2	g__OTU_8kx_41x	g__OTU_8li_862	g__OTU_8pf_2or	g__OTU_8t5_u4l	g__OTU_8tj_1vg	g__OTU_8x0_j94	g__OTU_94q_x95	g__OTU_9dc_cz6	g__OTU_9l0_247	g__OTU_9l6_viz	g__OTU_9n0_ar3	g__OTU_9qp_ahy	g__OTU_9r5_x6p	g__OTU_a5i_svx	g__OTU_acl_n7e	g__OTU_alt_4oz	g__OTU_aoh_md7	g__OTU_aud_zon	g__OTU_b09_jj8	g__OTU_b3m_ugv	g__OTU_b40_bb0	g__OTU_bie_9ox	g__OTU_bsj_9l3	g__OTU_bvn_7tv	g__OTU_c68_5vk	g__OTU_ccp_sse	g__OTU_cgg_3uv	g__OTU_cjy_1f3	g__OTU_ck6_ntu	g__OTU_cns_p1y	g__OTU_d01_dzt	g__OTU_dd6_pyp	g__OTU_df8_vdn	g__OTU_dkd_0as	g__OTU_dlu_i3z	g__OTU_drs_0qb	g__OTU_e5k_uqj	g__OTU_edz_ix0	g__OTU_eni_h32	g__OTU_eww_tb1	g__OTU_f9v_2jn	g__OTU_fcf_8nc	g__OTU_fe5_g8a	g__OTU_fep_klg	g__OTU_fjz_94m	g__OTU_fsy_s1o	g__OTU_g6t_oxk	g__OTU_g8f_fqs	g__OTU_gai_fsy	g__OTU_gb5_l4s	g__OTU_gek_29n	g__OTU_go0_1n6	g__OTU_gr5_393	g__OTU_grv_e2l	g__OTU_gt2_tpx	g__OTU_gzb_mis	g__OTU_h5n_ob0	g__OTU_hge_csd	g__OTU_hxt_g1v	g__OTU_hzj_d4f	g__OTU_ik4_yoo	g__OTU_j2i_6v4	g__OTU_j2r_7zv	g__OTU_j4j_kfv	g__OTU_j82_mq3	g__OTU_jnc_9aj	g__OTU_jvv_aco	g__OTU_jyd_ob7	g__OTU_jyp_8n8	g__OTU_jyr_2wo	g__OTU_k39_6zl	g__OTU_k92_198	g__OTU_kg4_svp	g__OTU_klc_hti	g__OTU_l3v_8mp	g__OTU_lpt_rsv	g__OTU_luw_wc0	g__OTU_m3t_7yb	g__OTU_m96_7wk	g__OTU_m9p_86n	g__OTU_mn8_t5t	g__OTU_mpf_nq1	g__OTU_mst_wi2	g__OTU_mxa_u54	g__OTU_n3k_04w	g__OTU_ncd_y44	g__OTU_nk8_8eo	g__OTU_npw_zoi	g__OTU_nx0_euh	g__OTU_o3u_kjg	g__OTU_ods_x7z	g__OTU_p3w_2j5	g__OTU_pa7_ht8	g__OTU_pm2_9oj	g__OTU_pn9_xxt	g__OTU_poy_9l2	g__OTU_pwm_uzw	g__OTU_pxk_1ex	g__OTU_pzy_n70	g__OTU_q85_krf	g__OTU_qjl_t4r	g__OTU_qqe_rgk	g__OTU_r4i_7g9	g__OTU_r6w_x3u	g__OTU_rbe_ww5	g__OTU_s1y_zg0	g__OTU_s93_18j	g__OTU_shc_rb5	g__OTU_sj2_yh2	g__OTU_sj9_cdm	g__OTU_smr_5tq	g__OTU_syq_cmj	g__OTU_t8z_21b	g__OTU_ter_b2k	g__OTU_tq6_57b	g__OTU_ttw_nbx
JMF-1910-2-0009	0	0	0	0	0	0	0	0	72.0000000000001	0	1	0	18.0000000000001	1	0	14	133	0	0	8	0	91	0	5.00000000000001	2.99999999999999	0	0	0	8	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3.99999999999999	0	29.0000000000001	0	0	1	48	9	7.00000000000001	0	0	0	0	1	0	0	0	0	0	1	2	158	0	2	0	0	15	0	2.99999999999999	0	0	0	17	0	1	0	1	27.9999999999999	1	0	2	0	0	0	8	0	0	0	0	0	11	786.000000000002	0	0	1	5.00000000000001	0	0	0	0	0	0	0	0	17	5.00000000000001	0	0	0	2	0	2	0	0	10	0	0	2	0	8	0	1	0	0	0	14	0	0	0	0	0	0	0	28.0000000000001	0	15	0	47	0	0	0	1	5.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
JMF-1910-2-0011	0	0	0	0	0	0	1	1	118	0	1	0	0	0	9.00000000000001	24.9999999999999	102	0	0	0	0	134	0	20	0	0	0	0	6.99999999999999	0	0	3	0	0	3.99999999999999	0	0	0	0	0	0	4.99999999999999	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	266.999999999999	62.9999999999999	20	0	0	0	0	0	0	0	0	0	0	0	45	6.00000000000001	294	0	0	0	0	59.9999999999999	0	0	0	6.99999999999999	0	3.99999999999999	0	9.00000000000001	0	0	28	0	0	1	0	0	0	14	0	0	0	0	0	75	8.99999999999999	0	0	1	45	0	3.99999999999999	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	2	5.99999999999999	3.99999999999999	0	0	5.99999999999999	0	0	0	21	0	0	0	0	0	0	4.99999999999999	0	0	19	0	89	0	0	0	3	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0	39.0000000000001	0	3	0	0	0	0	0	0	0	25.0000000000001	0	42.0000000000001	0	0	0	0	259.000000000001	0
JMF-1910-2-0012	0	0	0	0	0	0	15	5	80.0000000000001	0	91	0	108	0	0	6.00000000000001	77.0000000000001	0	12	0	0	71	0	15	0	0	0	0	0	2	0	0.999999999999999	0	0	3	0	0	0	0	0	2	10	0	0	0	0	0	70	67	64.9999999999999	0	0	0	18	0	0	0	0	0	10	10	0	0	0	0	0	0.999999999999999	0	0	0	0	0	10	0.999999999999999	17	0	0	0	0	46.0000000000001	0	12	0	3	0	10	0	3	0	25.0000000000001	40	0	0	0.999999999999999	0	0	0.999999999999999	25.0000000000001	0	0	0	0	0	161.999999999999	85	0	0	0	6.00000000000001	0	9	0	0	0	0	7.99999999999999	0	49	0.999999999999999	0	2	0	2	0	0	0	0	15	0	5	0	0	5	0	0	0	0	36	15	0	0	0	0	0	0	0	39.9999999999999	0	0.999999999999999	0	6.00000000000001	0	0	0	2	0	0	0.999999999999999	0	0	0	0	0	0	0	0	0	0.999999999999999	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999999999999999	0	0	24.0000000000001	0
JMF-1910-2-0013	0	0	0	0	0	166	1	30	1	0	0	0	18	0	0	3	13	0	0	0	1	5.99999999999999	0	1	11	9.00000000000001	0	0	1	0	0	0	0	0	0	0	4.99999999999999	15	1	0	1	2	0	0	0	0	0	18	68	1	0	0	0	7.99999999999999	0	0	0	0	1	22	0	11	2	0	0	0	0	0	0	0	0	0	2	1253	1	0	87	0	0	6.99999999999999	0	2	0	0	0	0	1	2	0	1	69.0000000000002	0	0	0	0	1	0	25.0000000000001	0	0	0	0	0	13	8.99999999999999	0	0	0	3	0	0	0	0	0	0	0	0	6.99999999999999	0	0	1	21	0	0	5.99999999999999	0	0	2	88.9999999999999	2	0	0	0	0	1	0	106	3	4.99999999999999	0	0	0	14	0	0	0	2	0	0	0	3.99999999999999	0	0	5.99999999999999	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
JMF-1910-2-0014	0	0	0	4	0	0	14	1	101	0	47	0	13	1	0	3	29	0	0	5	0	182.000000000001	0	3	0	36	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	18.0000000000001	24	0	0	0	0	4	0	40	0	0	0	13	4	1	1	0	0	0	0	0	0	0	0	0	1	166	158	0	0	0	0	11	0	0	0	0	0	4	0	6	0	43	9	0	2	14	0	0	0	8	0	0	0	0	0	30	171	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	56	0	0	2	0	12	0	4	0	76	0	4	0	0	0	12	0	0	0	95.0000000000001	0	1	0	240.999999999999	0	0	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	39	0
JMF-1910-2-0015	0	0	0	8	0	1	52.9999999999999	1	76.9999999999999	0	0	0	11	0	0	6	29	0	0	0	9	28	0	1	0	31	0	0	2	0	0	4.00000000000001	0	0	0	0	0	0	0	0	3.99999999999999	1	0	0	0	0	0	13	38.9999999999999	1	0	0	0	2.99999999999999	0	1	0	0	0	17	8	0	0	0	0	0	0	0	0	0	0	0	1	2	27	0	0	0	0	9.99999999999999	0	7	0	5	0	4.00000000000001	0	0	0	38	28	0	0	36	0	0	0	5	0	0	0	0	0	57	96	0	0	1	2.99999999999999	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	1	31	0	5	0	2	0	0	2	0	1	0	0	0	13	0	0	0	288.000000000001	0	0	0	2	0	5.99999999999999	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	78	0	8	2.99999999999999	1	0	0	0	0	0	0	0	1	0	34	0	1	0	0	24	0
JMF-1910-2-0017	0	0	0	17	0	0	65.0000000000001	0.999999999999999	162	0	0	0	0.999999999999999	0.999999999999999	0.999999999999999	18	32	0	0	2	0	165	0	50.9999999999999	5	0	0	0	4.00000000000001	0.999999999999999	0	6.00000000000001	0	0	4.00000000000001	0	0	0	26.9999999999999	2	0	0	0	0	0	0	0	0	9.99999999999999	193	0	0	0	6.00000000000001	0	21	0	0	0	15	0.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0.999999999999999	119	0	0	0	0	55	0	19	0	0	0	0.999999999999999	0	16	0	120	58.9999999999999	101	155	0.999999999999999	0	0	2	3	0	0	0	0	0	71.0000000000001	548	0	0	2	6.00000000000001	0	17	0	0	0	0	0	0	9.00000000000001	167	40.0000000000001	0	0	9.00000000000001	0	5	0	0	16	0.999999999999999	0	0.999999999999999	0.999999999999999	15	0	20	0	0	0	28.0000000000001	0	0	0	0	0	0	0	4.00000000000001	0	0	0	0.999999999999999	0	0	0	2	0	0	0	0	0	0	0	0	0	6.00000000000001	0	0	3	0	0.999999999999999	0	2	0	6.99999999999999	0	0	0	0	0	0	0	0	0	2	0	0	0	0	83.0000000000001	0
JMF-1910-2-0018	0	0	0	2.99999999999999	0	0	41.0000000000001	1	153	0	0	0	5.00000000000001	0	0	9	48	0	0	38	0	576.999999999999	0	1	0	1	0	0	1	10	0	5.00000000000001	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	9	6	195	0	0	0	2	0	0	0	0	0	13	0	2	2	0	0	0	0	0	0	0	0	0	1	2.99999999999999	13	0	1	0	0	33	0	18	0	1	0	245.000000000001	0	4.00000000000001	0	4.00000000000001	0	28	0	93	0	0	0	9	0	0	0	0	0	3.99999999999999	133	0	0	0	4.00000000000001	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	14	1	0	1	4.00000000000001	19	0	15	0	1	0	17	0	0	0	0	0	0	0	21.0000000000001	0	13	0	2	0	0	0	0	0	0	26.0000000000001	0	1	0	0	0	0	2.99999999999999	0	0	2.99999999999999	0	2	0	4.00000000000001	2	2	0	0	0	0	0	0	0	56	0	0	0	0	0	0	34.9999999999999	0
JMF-1910-2-0019	0	0	0	5	0	0	28	0	79	0	0	0	21	289	0	7	118	0	0	0	0	37	0	4	0	0	0	0	2	32	0	5	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	89	6	2	0	0	0	4	0	4	0	0	32	6	1	4	0	0	0	0	0	8	0	0	0	0	16	2	25	0	0	0	0	7	0	17	0	2	0	1	0	0	0	13	63	3	23	25	0	3	0	6	0	0	0	0	0	142	101	0	0	0	2	0	0	0	0	0	0	51	0	1	2	0	2	0	0	0	1	0	0	7	0	1	2	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	29	0	0	0	9	0	0	2	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	0
JMF-1910-2-0020	0	0	0	4.00000000000001	0	0	1	0	22.9999999999999	0	0	0	0	0	0	5.00000000000001	47.0000000000001	0	0	1	0	54	0	16	0	0	0	0	1	0	0	9	0	0	5.00000000000001	0	0	0	0	0	0	36	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	51	4	0	0	0	0	0	5.00000000000001	15	0	0	0	0	32	3	9	0	0	0	0	8.00000000000001	0	1	0	4	0	1	0	17	0	12	27	1	0	3	0	1	7	6	0	0	0	0	0	44	34.0000000000001	0	0	1	3	0	2	0	0	0	0	0	0	6	0	1	0	0	0	0	0	23	0	0	1	0	2	0	16	0	6	0	0	0	6	0	0	0	0	0	0	0	4	0	10	0	447	2	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.00000000000001	11	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0
JMF-1910-2-0021	0	0	0	1	0	0	26	29	61.9999999999999	0	0	0	39	0	0	13.9999999999999	58	0	31.9999999999999	1	11	27	0	19	1	0	0	0	4	0	0	7.00000000000001	0	0	2	0	0	0	0	0	3	46	0	0	0	0	0	58	130	15.0000000000001	0	0	0	7.00000000000001	0	2	0	0	13	4	4	16	1	0	0	0	0	1	0	0	0	0	23.0000000000001	2	36	0	0	0	0	8.99999999999999	0	8	0	2	0	3	1	1	0	5.99999999999999	22	1	31	64	0	0	0	0	0	0	0	0	0	85.0000000000001	74.0000000000001	0	0	0	2	0	10	0	0	0	0	36	0	3	1	0	11	0	0	8	1	0	0	12	1	0	4	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	82	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	8	0	0	0	0	0	0	3	0	0	0	0	84	0
JMF-1910-2-0023	0	0	0	7	0	0	47	33	121	0	1	0	26	0	0	11	22	0	0	9	6	132	0	0	0	18	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	11	0	0	0	0	0	10	66	85	0	0	0	3	0	31	0	0	0	86	10	5	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	0	0	42	0	5	0	6	0	5	0	5	0	0	8	0	23	1	0	8	0	17	0	0	0	0	0	78	181	0	0	0	3	0	1	0	0	0	0	64	0	5	58	0	1	1	0	0	0	0	0	10	0	2	3	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	29	0	2	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	1	0	0	0	7	0	0	0	0	0	0	1	0	1	0	0	123	0
JMF-1910-2-0025	0	0	0	8.00000000000002	0	0	60	13	143	0	0	0	15	0	0	32	116	0	0	45.9999999999999	0	409	0	8.99999999999998	0	0	0	0	7.99999999999998	0	0	1	0	0	5	0	0	0	80.9999999999999	0	0	0	0	0	0	0	0	38	0	0	0	0	0	3	0	0	0	0	463.999999999998	29	14	0	0	0	0	0	0	1	0	0	0	0	11	2	158	0	0	0	0	53.0000000000001	0	4.00000000000001	0	15	0	3	0	6	0	0	66.9999999999998	0	0	11	0	0	0	35	0	0	0	0	0	16	642.999999999998	0	0	2	15	0	6	0	0	0	0	5	0	6	39.0000000000001	1	0	0	0	0	0	1	0	46.9999999999999	155	4.00000000000001	1	0	6.99999999999999	0	1	0	0	0	10	0	0	0	0	0	0	0	356.000000000001	0	0	0	2	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0
JMF-1910-2-0026	0	0	0	0	0	0	19	0	61.9999999999999	0	1.99999999999999	0	19	0	0	13	77	0	0	9	0	77.0000000000001	0	1.99999999999999	0	0	0	0	0	0	0	1	0	0	5.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00000000000001	0	0	0	0	14	0	35.0000000000001	0	0	63	31	15	7.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	27	0	0	0	0	0	279	0	1.99999999999999	0	0	40.9999999999999	0	0	0	0	21.9999999999999	1.99999999999999	9	0	0	0	0	0	56	540.000000000002	0	0	0	11	0	9	0	0	0	0	0	0	4	10	0	1.99999999999999	0	1	0	0	0	0	3.00000000000001	0	0	1	0	13	0	0	0	0	0	11	0	0	0	0	0	0	1	76.0000000000001	0	0	0	129	0	0	0	3.00000000000001	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	45.0000000000001	0	0	0	0	3.00000000000001	0	0	0	0	0	0	54.9999999999999	0
JMF-1910-2-0027	0	0	0	15	0	0	154	0	271	0	0	0	31.9999999999999	1	0	22	85	0	0	0	28.9999999999999	125	0	3.00000000000001	0	1	0	0	1	0	0	5.99999999999999	0	0	1	0	0	0	0	3.99999999999999	0	3.99999999999999	0	0	0	0	0	62	3.99999999999999	100	0	0	0	2	0	42.0000000000001	0	0	3.00000000000001	31	12	9	0	0	0	0	0	0	0	0	0	0	3.00000000000001	3.99999999999999	170	0	0	0	0	26.0000000000001	0	1	0	3.99999999999999	0	3.00000000000001	0	22	0	17	172	0	63.9999999999999	80.0000000000001	0	20	2	4.00000000000002	0	0	0	0	0	24	373.999999999999	0	0	0	3.99999999999999	0	10	0	0	0	0	0	0	1	0	0	35.9999999999999	0	8.00000000000001	0	0	0	0	92.0000000000001	0	5.99999999999999	1	0	14	0	3.00000000000001	0	0	0	26.0000000000001	0	0	0	1	0	0	0	19	0	51.9999999999999	0	2	1	0	0	1	3.00000000000001	0	0	0	1	0	0	0	0	3.00000000000001	0	0	0	0	117	0	2	0	0	0	0	31	0	0	0	0	1	0	14	0	0	0	0	37.0000000000001	0
JMF-1910-2-0028	0	0	0	4.00000000000001	0	0	2.00000000000001	3	113	0	0	0	23	0	2.00000000000001	11	28	0	0	44	0	23	0	1	1	14.9999999999999	0	0	1	35	0	0	0	0	2.00000000000001	0	12	0	1	0	56	21	0	0	0	0	0	14.9999999999999	53.0000000000001	0	0	0	0	13	0	5	0	0	1	30	0	3	0	0	0	0	0	13	0	0	0	0	34.0000000000001	1	7	0	0	0	0	8.00000000000001	0	3	0	14	0	0	0	2.00000000000001	0	7	28	0	40	106	0	7	0	16	0	0	0	0	0	91	67.0000000000001	0	0	3	3	0	2.00000000000001	0	0	0	0	21	0	14.9999999999999	9	0	39.0000000000001	1	2.00000000000001	0	0	0	0	19	0	3	0	0	3	0	1	0	0	0	5.00000000000001	0	0	0	0	0	0	3	62.0000000000001	0	0	0	2.00000000000001	0	0	4	1	5	0	4	14	0	0	0	0	0	0	0	0	2.00000000000001	0	21.9999999999999	0	28.9999999999999	0	0	0	0	0	0	0	0	0	73	0	1	0	0	0	0	7.00000000000002	0
JMF-1910-2-0029	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	17	5	0	0	0	0	68.9999999999999	0	1	0	0	0	0	1	0	0	1	0	0	1	0	15.9999999999999	0	0	0	0	0	0	0	0	0	0	15.9999999999999	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	8.00000000000001	1	103	0	0	0	0	24	0	24	0	0	0	1	0	14	0	0	4	166	0	0	0	0	0	1	0	0	0	0	0	48.9999999999999	313	0	0	0	2	0	4	0	0	0	0	0	0	15	0	0	1	0	2	0	0	0	0	36	0	0	0	0	15.9999999999999	0	9	0	0	0	8	0	0	0	0	0	0	0	28.0000000000001	0	11	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.9999999999999	0
JMF-1910-2-0031	0	0	0	22	0	1	4.00000000000001	0	202	0	0	0	0	2	0	138	41	0	0	45.0000000000001	0	123	0	21	0	0	0	0	0	0	0	3.00000000000001	0	0	3.00000000000001	0	0	0	4.99999999999999	0	0	0	0	0	0	0	0	1	1	113	0	0	0	0	0	4.00000000000001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.00000000000001	310.999999999999	0	0	0	0	20	0	0	0	1	0	52.0000000000001	0	14	0	30.9999999999999	32	0	0	0	0	0	4.99999999999999	1	0	0	0	0	0	1	120	0	0	0	3.00000000000001	0	21	0	0	0	0	0	0	11	23	0	0	1	16	0	0	1	0	691.000000000001	0	0	0	1	3.00000000000001	0	10	0	0	0	13	0	0	0	0	0	0	0	456.999999999998	0	2	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	13	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JMF-1910-2-0032	0	0	0	2	0	0.999999999999999	23	4.00000000000001	50.0000000000002	0	0	0	5	0	0	4.00000000000001	41	0	0	0	5	13	0	0	0.999999999999999	9.99999999999999	0	0	13	0	0	0.999999999999999	0	0	0	0	0	0	0	0	0	0.999999999999999	0	0	0	0	0	41	15	0	0	0	0	2	0	2	0	0	2	42.0000000000001	2	8	0	0	0	0	0	78	0	0	0	0	0	922	33.0000000000001	0	0.999999999999999	0	0	6.00000000000001	0	5	0	0	0	3	0	0.999999999999999	0	83.9999999999999	55	2	46	6.99999999999999	0	0	0	9.00000000000001	0	0	0	0	0	12	311	0	0	0	0.999999999999999	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0.999999999999999	0	28.0000000000001	0	0	6.99999999999999	0	0.999999999999999	0	2	0	169	0	15	0	0	0	0	0	0	0.999999999999999	9.99999999999999	0	0	0	127	0	0	0	4.00000000000001	0	0	0	0	0.999999999999999	0	0	0	0	0.999999999999999	0	0	0	0	34	0	6.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
JMF-1910-2-0033	0	0	0	3	0	0	39.0000000000001	11	57	0	65.9999999999999	0	0	0	0	7.99999999999999	34.0000000000001	0	0	0	0	134	0	21.0000000000001	2.00000000000001	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	7	0	18	0	0	125	87	2.00000000000001	0	0	0	0	0	1	0	0	0	0	0	3	0	8.00000000000001	0	1	0	0	40	0	5.00000000000001	0	0	0	0	0	2.00000000000001	0	15	46	0	0	7.99999999999999	0	1	2.00000000000001	15	0	0	0	0	0	11	171.000000000001	0	0	0	7.99999999999999	0	1	0	0	0	0	0	0	6	0	1	2.00000000000001	0	0	0	0	2.00000000000001	0	47	0	2.00000000000001	7	0	9	0	2.00000000000001	0	1	0	7	0	0	0	1	0	0	0	51.0000000000001	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0	2.00000000000001	0	60	0	21.0000000000001	0	3	0	0	4	0	0	0	0	0	0	1	0	0	0	0	194	0
JMF-1910-2-0034	0	0	0	1	0	0	6	32	38	0	34	0	16.9999999999999	1	0	14	14	0	0	0	0	6	0	21.9999999999999	0	2	0	0	6	0	0	2	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	16.9999999999999	1	2	0	0	0	9.00000000000001	0	0	0	0	8	28.0000000000001	3	4	0	0	0	0	0	2	0	0	0	0	0	169	24.0000000000001	0	1	0	0	26.0000000000001	0	4	0	3	0	64	0	0	0	44	37.9999999999999	0	0	1	0	0	0	8	0	0	0	0	0	79	37.9999999999999	0	0	1	2	0	0	0	0	0	0	4	0	10	5	0	1	0	0	0	9.00000000000001	0	0	13	0	1	6	1	7	0	1	0	63	1	6.00000000000001	0	0	0	0	0	0	0	8.99999999999999	0	0	0	190	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	47	0
JMF-1910-2-0035	0	0	0	0	0	0	16	2	5.99999999999999	0	0	0	0	0	0	45	26	0	0	0	0	106	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	8.99999999999999	1	0	0	0	0	0	0	0	0	10	6.99999999999999	0	0	0	0	1	0	0	0	0	1	13	12	3	0	0	0	0	0	41	0	0	0	0	3	121	56.0000000000001	0	0	0	0	20	0	0	0	1	0	101	0	2	0	9.00000000000001	56	0	22.9999999999999	128	0	4	0	5	0	0	0	0	0	1	210	0	0	0	2	0	1	0	0	0	0	2	0	5	1	0	2	0	0	0	0	0	0	11	12	0	1	1	2	0	1	0	1	0	2	0	0	0	0	0	0	2	289.999999999999	0	4	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	28.0000000000001	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	123	0
JMF-1910-2-0036	0	0	0	5	0	0	17	0	72.9999999999999	0	0	0	17	0	1	3	30	0	0	0	0	141	0	41	0	8	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	4.00000000000001	0	0	0	0	0	5.99999999999999	7	1	0	0	0	0	0	22	0	0	105	12	7	2	0	0	0	0	0	0	0	0	0	0	13	2	46	0	0	0	0	24.9999999999999	0	12	0	3	0	104	0	4.00000000000001	0	41	39	85.9999999999999	41.9999999999999	19	0	20	0	20	0	0	0	0	0	113	252.999999999999	0	0	2	2	0	0	0	0	0	0	5	0	5	15	0	2	0	0	0	0	0	0	24.9999999999999	0	1	1	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	24	0	0	0	64.0000000000001	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	48.9999999999999	0	20	0	0	0	0	0	0	0	0	0	35.9999999999999	0	4.00000000000001	0	0	0	0	68	0
