sample	P103_S145	P104_S151	P105_S104	P108_S112	P13_S98	P24_S106	P26_S114	P29_S121	P30_S128	P32_S134	P36_S140	P37_S146	P39_S99	P41_S107	P45_S115	P46_S122	P49_S129	P52_S135	P53_S141	P54_S147	P55_S100	P57_S108	P58_S116	P59_S123	P61_S130	P62_S136	P64_S142	P65_S148	P67_S101	P68_S109	P69_S117	P70_S124	P73_S131	P74_S137	P75_S143	P79_S149	P80_S102	P81_S110	P82_S118	P84_S125	P85_S132	P86_S138	P87_S144	P89_S150	P90_S103	P91_S111	P92_S119	P93_S126	P95_S133	P96_S139	Fx101_S42	Fx102_S54	Fx103_S65	Fx104_S76	Fx105_S87	Fx106_S10	Fx108_S21	Fx109_S32	Fx110_S43	Fx111_S55	Fx112_S66	Fx113_S77	Fx115_S88	Fx116_S11	Fx117_S22	Fx118_S33	Fx119_S90	FxR27_S44	FxR30_S67	FxR31_S78	FxR32_S89	FxR34_S12	FxR35_S23	FxR36_S34	FxR37_S45	FxR38_S56	FxR40_S68	FxR41_S79
g__OTU_249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641872758164999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5298865842444	0	0	0	0	0	0	0	2.56704564843108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_25	0.657203834818253	0.26669917856653	1.62507173550943	0.202254035942735	0.159926187913271	3.92732895245458	2.92152179682034	0	0.305795861457046	0	0	0	0.00835533571738912	1.33660562582594	0	0.36612448232399	0.0119201942991671	3.96710707404349	1.08655349744483	0.52948986610785	0.424180948742606	1.57086582522711	0.599398822545934	0	0.129161685697404	0	1.10320623563179	0	1.43175811652887	0.0646488392594769	3.91827468785471	0.162446784673986	1.38702813460477	0.0672471154526793	0.562848807711821	0.281271474917297	0.28149462075348	1.38050831961968	0.0123283280321523	0.267013648870275	2.48962042523012	1.10500882357792	3.36835126727523	0	0.0104936513409387	1.36780121993082	0.474686853056189	0.148770933708218	0.96101657035216	0.0859872113565655	0.0279054497701904	0.493240774570698	0	0.166714989852131	0.549708797384285	0.0129539271989291	0.251928556536243	0.104372543359019	0.108059206393084	0.901130509184249	0.195529885991036	0.0180733779143322	0.570799274092228	0.499847169031052	0.00948211830522939	1.56300436621872	0.147206280801314	0.106456939254367	0.280813464737341	0.186801875643323	0.675530774179713	0.873919321868612	1.57328094302554	0.846498672585629	0.279049190927498	0.100039359748098	0.155946134370528	0
g__OTU_250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180636714109061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492449113591596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00680607782749996	0	0.00917330202179577	0.00579080709373869
g__OTU_254	0	0	0	2.83155650319829	0	0	0	0	2.38615838007416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073875977009796	0	0	0	0	0.00660135723904835	0	0	5.63519683279589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_255	0.0880788644601782	0.053339835713306	0	0.0487359122753579	0.0230662771028756	0.193274062620796	0.275023521748571	0.245351438932181	0	0	0	0	0	0.0440500912466176	0	0	0	0.165152766308836	0	0	0.088261253309797	0.0691373904654715	0	0	0	0.102203209180768	0.100662467862827	0	0	0.023508668821628	0.104426787741203	0	0	0	0.0317097919837646	0	0.101543721641666	0.100566831230572	0	0	0.0206852735627429	0.0395824056207016	0	0.0898701376510942	0.12742290913997	0	0.0104556575563037	0.760233119958508	0.0798186520226046	0.103184653627879	0	0.0197905249056144	0	0	0	0	0	0	0	0	0	0	0	0.111476706762321	0.0964015361031654	0.110429656308931	0	0.08255844268706	0	0	0	0	0	0.00652826739783261	0	0	0	0
g__OTU_256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_257	0	0.960117042839509	0	0.163265306122449	0.00922651084115024	0.703517587939698	1.72975320257654	1.96589769307924	0.0269353867604652	0	0.579026868677622	6.14517819706499	0.0501320143043347	0.0251714807123529	0.0303164571721742	0	0.35462578040022	0	0	0	7.18472948584527	0	0	0.0355155676571564	1.43451914753287	0	0	1.29737407330423	0	0	0	0	0.34202852864686	1.0387909676506	0	0	2.75067802928058	0	0	2.64573930251155	0.206852735627429	0.194613494301783	0.0611963894130246	0.886718691490796	0	0.254812389427266	0.792538842767822	0.00955409666016078	1.00731138852527	0	0.131319763624425	0.404944586530264	0.688759926695174	0.0634241809220064	0	0	0	0.706180186982301	0	0.806466294078025	0	0.0582364399461815	0	0.0449502849848068	0	0.185182039041131	0.012800546156636	0	0	0	0	0.382574123736474	0.707269155206287	0	0.512157356519372	0	0.0183466040435915	0
g__OTU_258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_26	0	0	0	0.023149558330795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943025540275049	0	0	0	0	0
g__OTU_260	0	0	0	0.615290892476393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42810242941563	0	0	0	0	0	0	0.00888276964757611	3.94039152614781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_261	0	0	0	0.369174535485836	0.668922035983392	0	0	0	0	0	0.205977937474253	0	0	0	0	0	0.0119201942991671	4.30945499587118	0	0	0	0.443765576010933	0.718567134446757	0	3.25514929167182	0.00876027507263728	1.74662984778203	0	0	0.0205700852189245	12.2633371169126	0	0.00630467333911262	0.014157287463722	3.75126839167935	0	0	0.00783637645952511	2.95386739650369	0	2.69056308269677	0	0	0	0.170896607552431	0	2.27724221576295	0	0	1.88233822678736	0.229809586342745	0	0	0.0525514641925196	0	0.550541905954488	0	0	0	0	0	0	0	2.2097560098531	0	0	0.012800546156636	0	0	0	0	0	0	0	0	0	0.634792499908268	0
g__OTU_262	5.35248484027237	1.73583065364159	0	0.0255863539445629	12.5219129632477	0.0231928875144956	12.9550553665774	16.8598101998303	0	0	0	0	0	0	0	0	0	1.07177263969172	0	0	0.00790399283371316	1.69145429696921	2.32467139782651	2.18894281993607	1.39192327246245	0.127023988553241	2.51384108933113	0	0	5.64795768439613	0	0.0252072596907909	1.51312160138703	1.59800382246762	2.09443176052765	0.738337621657904	0.0295633619969408	14.4842358226889	0	0.0569267677794494	0	1.23695017564693	0.0140241725738181	0.689004388658389	2.73584481388759	0.0264054289561934	6.54942389326864	23.5058075258984	0	2.16218751465691	0	0.252709779564	0	0.0380545085532038	1.13211402881373	0	3.52873722982834	34.7427327840821	0	0	0	0	1.17882458779917	0	0.0173838835595872	0	0	0.156426522986009	0	0.0457473981167321	11.5039367666432	0.0262550869230914	9.64243614931238	0	0	0	0	0
g__OTU_263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041221814584278	0.0540216962812632	0	0	0	0.00440787540405525	0	0	2.68579084246197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393959290873276	0	0	0.398666280081183	0.016348217022581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_266	0	0	0	1.06366128540969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134602757715036	0	0	0	0	0	0	0	0.505113964767673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_268	0.392967241437718	0.0457198591828337	0	0	0.216823004767031	13.8770776961732	0.1761115534004	0.191343260550883	0.448394967835979	0.00910962523001804	0.0503501624937062	37.9061844863732	0.0200528057217339	9.51356113523378	0	0.537182642098314	0	0.194398568676025	0	0.01599667269208	1.30020682114582	0.815178068976606	0.241893886843463	3.61311708298804	0.0123665443752834	0.131404126089559	0.667909077306055	1.89669507378923	0.111534078510293	4.27270055833088	0.272417707150965	0.553159309881246	10.7825675782174	0	0.103056823947235	0.172598405062887	8.90885486959987	0.14366690175796	0	2.96019192453137	0.131499239077437	7.20399782296769	4.80901626804019	3.50942887527523	1.39265744224744	2.01737477225318	0.117103364630602	1.25158666248106	0.0670476676989879	0.850491690508575	0.0656598818122127	0.0106564364876385	0	0.054363583647434	0.547665270256462	0.0280668422643465	0.168531517131142	0	0.0226170431985525	0	0.106789399272027	0.0180733779143322	0.210947557816693	0.27689375550641	0.472525562210598	0.191977710198603	0.136539159004118	0.267228643434432	0.0393496574791179	0.163928176584957	1.22698446738764	5.44417980983815	0.531237721021611	0.0631065848457153	19.477293222848	0.267318289162949	0	0
g__OTU_269	4.70883159998645	1.89280217016932	0	0	0.678148546824542	3.13258600695787	3.10004583725362	0.00925854486536533	0	0	0.0160205062479974	0	0.0150396042913004	3.0029576489837	0.0163242461696322	6.2946401776604	3.42556583672314	3.53014037985136	0.0161209717721784	0	0.0316159713348527	2.93914301792749	0.814613236575779	1.82905173434355	5.60341866248952	0.351871048750931	7.88295947655517	0	2.0379215866935	2.09961798413165	0.733257661748014	2.21263723952498	3.47702734652061	0.0265449139944787	2.18956113647894	0.541767215891838	3.7044177945732	0.0222030666353212	0	0	5.18018350792689	5.21498194052744	4.16390432964455	0.0494285757081018	5.94990031031226	3.00229727231919	0.0355492356914326	3.64830005322997	1.77037770186137	2.3294717258415	1.59061063690085	0.197905249056144	0	0.626993331400406	0.54562174312864	0.0129539271989291	0.00694975328375843	0.0177655392951522	0.364385695976679	0	0	0.0281141434222945	0.223356237688263	2.72578528147868	0.0884997708488076	1.63096107779345	0.0661361551426194	2.04658034240028	0	0	0	0.435084297582657	4.45265225933202	0.0935718327022675	0.102091167412499	0.264038310154815	0.313726929145415	0
g__OTU_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207956744997041	0	0	0	0	0	0	0	0	0	0	0	0.0112032265292404	0	0	0	0	0	0	0	0	0	0	0.0395226681625784	0	0	0	0	0	0	0.0109438268999265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937681675824691	0	0	0	0	0	0
g__OTU_270	0	0	0	0.565336582394152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84307288246881	0	0	0	0	0	0.00347487664187921	0.0266483089427283	20.8403488050663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_272	0	0	0.00699858628557032	5.46938775510204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396081434342901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_273	0	0	0	2.32592141334145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_274	0.138893593956435	0.0685797887742506	0	0	0	0.273676072671048	0.0723746109864659	0.270040891906489	0.0538707735209304	0.0255069506440505	0	0	0	0.294506324334529	0	0.066022447632195	0.00745012143697942	1.60851913019543	0.706098563621415	0.404715819109625	0.362266338211853	0.601334512420613	0	0.00947081804190837	1.0868818445388	0.00876027507263728	0.149633398174473	0	0	0.229209521010873	0	0.249271790275599	0	0.079634741983436	0.0618340943683409	0	0.257072713016877	0.36177937988141	0.631210395246197	0.00542159693137614	0.220150411489192	0	0.73818144729461	0.185731617812261	0	0	0.447502143409799	1.12738340589897	0.349605695859008	0	0.0131319763624425	0.056326878577518	0.00763591936469151	0.166714989852131	0.128742209052825	0.218057774515307	0.0625477795538258	2.36947880349093	0.075390143995175	0	0	0.228929453581541	0.110127033860185	0.382976428070554	0.0774372994927067	0.127418834202613	0.00853369743775734	0.404101851047189	0	0.00381228317639434	0.957384884041543	2.95182191549613	0.0518664047151277	1.01840971406189	1.80361062428749	0.108239307268433	0.392617326532859	0
g__OTU_275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_276	0	0	0	0	0	0	0	0	0	0	0	0	0.0066842685739113	4.42766345730288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00587716720540699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937681675824691	0	0	0	0	0	0
g__OTU_280	0	0	0	0	0	0	0.132686786808521	0	0	0	0	0	0	0	0	0	0	0	0.240202479405458	0	0	0.0128627703191575	0.0498016825854188	0	0	0	0.0829785208058439	0	0.184273694930049	0.011754334410814	0.0476730987514188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254845818279941	0	0	0	0	0.0609727498710192	0	0	0	0	0.0776540308572596	0	0	0	0	0	0	0	0.057390144406012	0.124062786558067	0	0	0	0.0152081341791953	0	0	0.0367635795471952	0.178159518406691	0	0	0.161644348403124	0	0	0
g__OTU_281	0.115180053524848	0.118871633875368	0	0.0255863539445629	0.0722743349223435	0.0649400850405876	0	0.131162718926009	0.312133599518332	0.33341228341866	0	0	0	0.0943930526713234	0	0.0420142848568513	0.520018476301164	0	0.324031532620786	0	0	0.247608328643782	0	0.226115780750563	0	0.0335810544451096	0.794417313944473	0	0	0.0617102556567735	0.140749148694665	0.555960116513556	0	0.0530898279889573	0.217212075088787	0	0.708235324361495	0	0	0	0.407795393094074	1.03738888064255	0.272833902799735	0.826805266390067	0	0	0.328307647267937	0.107824805164672	0	0.389287556868814	0	0	0	0.433096549724558	0.0613058138346786	0	0	0	0	0	0	0.451834447858305	0.0248173597431403	0.0251721595914918	0.267079665597295	0	0.012800546156636	0	0	0	0	0.0300058136263901	0	0	0.168450426230624	0.00983993702440304	0.0146772832348732	0
g__OTU_282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730022922719773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00666207723568209	0	0	0.00601630418433956	0	0	0	0	0	0	0.00434518119405579	0	0	0.00459544744339941	0	0	0	0	0	0	0
